"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.703177917E1,7.141302417E-1,-1.059927997E0,-4.841389895E0,5.007243301E0
1.704178417E1,6.246251576E-1,-8.230204538E-1,-4.843259835E0,4.952240410E0
1.705178817E1,6.567436208E-1,-4.939461735E-1,-4.734255456E0,4.805046277E0
1.706179317E1,6.185578673E-1,-3.831309119E-1,-4.687287696E0,4.743423771E0
1.707179717E1,5.828809714E-1,-1.897810319E-1,-4.774707663E0,4.813896585E0
1.708180217E1,6.446201500E-1,5.919077933E-2,-4.783111866E0,4.826717084E0
1.709180717E1,7.342234674E-1,1.743160236E-1,-4.631709327E0,4.692781847E0
1.710181117E1,6.792676802E-1,1.337717226E-1,-4.341670473E0,4.396521574E0
1.711181617E1,5.422630320E-1,1.593480286E-1,-3.771992624E0,3.814101382E0
1.712182017E1,3.583045844E-1,2.240331441E-1,-2.857743620E0,2.888818378E0
1.713182517E1,1.188967714E-1,1.642129120E-1,-1.917280962E0,1.927970075E0
1.714182917E1,-1.549886370E-1,5.394962758E-2,-9.605776638E-1,9.744955044E-1
1.715183417E1,-3.310349248E-1,-7.153892934E-2,4.059137106E-3,3.387010724E-1
1.716183917E1,-4.590440702E-1,-2.952504766E-1,8.332358319E-1,9.960804454E-1
1.717184317E1,-4.871365792E-1,-4.368177071E-1,1.452089349E0,1.592694332E0
1.718184817E1,-4.371322142E-1,-4.134820542E-1,1.886491279E0,1.980126594E0
1.719185217E1,-4.667778169E-1,-3.181762397E-1,2.181958103E0,2.253898581E0
1.720185717E1,-6.908496988E-1,-3.628916520E-1,2.285804068E0,2.415339292E0
1.721186217E1,-7.935450782E-1,-2.506359288E-1,2.386043471E0,2.527001306E0
1.722186617E1,-6.290716727E-1,9.025382012E-2,2.590354541E0,2.667173329E0
1.723187117E1,-5.299129817E-1,1.171609524E-1,3.099416644E0,3.146572419E0
1.724187517E1,-4.437703023E-1,-4.793167323E-2,3.651729432E0,3.678907089E0
1.725188017E1,-4.050142626E-1,-2.678643112E-1,4.194694861E0,4.222706811E0
1.726188517E1,-4.630294593E-1,-3.721103722E-1,4.536771594E0,4.575495482E0
1.727188842E1,-6.316780691E-1,-2.583276486E-1,4.427991748E0,4.480274688E0
1.728189342E1,-1.061284990E0,2.080746308E-2,4.102438077E0,4.237541381E0
1.729189742E1,-1.515381365E0,1.857996628E-1,3.913302870E0,4.200576335E0
1.730190242E1,-1.793889948E0,8.032071635E-2,4.257358886E0,4.620562438E0
1.731190642E1,-1.816981333E0,-3.616571586E-1,5.021694052E0,5.352534747E0
1.732191142E1,-1.585142010E0,-8.729361603E-1,6.081960311E0,6.345465622E0
1.733191642E1,-1.363265173E0,-1.306942892E0,7.044948197E0,7.293688145E0
1.734192042E1,-1.245503858E0,-1.621690470E0,6.692302036E0,6.997718656E0
1.735192542E1,-1.158094343E0,-1.158791185E0,4.901156040E0,5.167718070E0
1.736192942E1,-1.291627133E0,-1.435491443E-1,2.975270315E0,3.246712254E0
1.737193442E1,-1.780125164E0,5.120757580E-1,1.579150515E0,2.434087823E0
1.738193942E1,-2.000371651E0,1.038600278E0,9.908796895E-1,2.462116943E0
1.739194342E1,-2.088131634E0,1.094199113E0,8.715368485E-1,2.513392508E0
1.740194842E1,-2.217949761E0,5.469910906E-1,1.309448277E0,2.633088527E0
1.741195242E1,-2.154686981E0,-3.491080105E-2,1.953546563E0,2.908648986E0
1.742195742E1,-2.025201706E0,-2.475319344E-1,2.272035044E0,3.053662924E0
1.743196242E1,-1.900998513E0,-3.178280380E-1,2.102417843E0,2.852187020E0
1.744196642E1,-1.750636193E0,-3.477219281E-1,1.478923976E0,2.317941705E0
1.745197142E1,-1.562226626E0,-2.954136139E-1,6.769380033E-1,1.728023812E0
1.746197542E1,-1.318881006E0,-3.176596382E-1,-1.984200007E-1,1.371030725E0
1.747198042E1,-1.043857656E0,-3.782800618E-1,-1.032817674E0,1.516392746E0
1.748198542E1,-8.549062709E-1,-5.642494400E-1,-1.847835921E0,2.112756435E0
1.749198942E1,-6.125297534E-1,-6.991330107E-1,-2.370423219E0,2.546151194E0
1.750199442E1,-3.185268899E-1,-8.464196952E-1,-3.056543689E0,3.187529608E0
1.751199842E1,-2.002791412E-1,-1.044535494E0,-3.651883214E0,3.803605807E0
1.752200342E1,-9.872008589E-2,-1.152726233E0,-4.205180672E0,4.361429572E0
1.753200742E1,-4.669109050E-3,-1.214222716E0,-4.639772637E0,4.796024263E0
1.754201242E1,6.628420109E-2,-1.264068037E0,-4.863399400E0,5.025426879E0
1.755201742E1,6.393332347E-2,-1.290523472E0,-5.118081894E0,5.278664658E0
1.756202142E1,2.620823468E-2,-1.281189561E0,-5.265767943E0,5.419450673E0
1.757202642E1,9.348799733E-2,-1.262991857E0,-5.392302275E0,5.539026291E0
1.758203042E1,1.199727322E-1,-1.188706490E0,-5.523906142E0,5.651633007E0
1.759203542E1,1.266620200E-1,-1.065622601E0,-5.652204579E0,5.753174028E0
1.760204042E1,1.537161915E-1,-8.608835140E-1,-5.626180376E0,5.693738202E0
1.761204442E1,1.901706209E-1,-6.625427431E-1,-5.506546344E0,5.549520735E0
1.762204942E1,2.791699940E-1,-5.632856727E-1,-5.287899070E0,5.325138797E0
1.763205342E1,3.766624296E-1,-5.478247574E-1,-4.972047098E0,5.016297330E0
1.764205842E1,4.300579604E-1,-5.838231406E-1,-4.408548587E0,4.467784681E0
1.765206242E1,5.480530181E-1,-6.005666426E-1,-3.528553741E0,3.621012829E0
1.766206742E1,6.873912169E-1,-6.504819837E-1,-2.489882419E0,2.663671894E0
1.767207242E1,6.986007679E-1,-7.544831926E-1,-1.400485917E0,1.737425890E0
1.768207642E1,6.339883771E-1,-8.219849119E-1,-4.209065562E-1,1.120161947E0
1.769208142E1,5.512069697E-1,-7.210002816E-1,4.331740147E-1,1.005639228E0
1.770208542E1,4.758205359E-1,-4.750400788E-1,1.114793299E0,1.301857272E0
1.771209042E1,4.554011086E-1,-1.472928241E-1,1.623118068E0,1.692216773E0
1.772209542E1,5.652719718E-1,3.191761136E-2,2.014594418E0,2.092639913E0
1.773209942E1,7.303482983E-1,3.847672552E-2,2.309064876E0,2.422120909E0
1.774210442E1,9.897421867E-1,3.884363830E-2,2.498939756E0,2.688084509E0
1.775210842E1,1.303218361E0,1.072092837E-1,2.665718134E0,2.969162356E0
1.776211342E1,1.583138316E0,2.636638176E-1,2.824645455E0,3.248763993E0
1.777211742E1,1.676024114E0,4.595914426E-1,2.994626938E0,3.462379474E0
1.778212242E1,1.595241029E0,6.485968414E-1,3.283680536E0,3.707833554E0
1.779212742E1,1.503863520E0,8.248050240E-1,3.770826105E0,4.142588361E0
1.780213142E1,1.432204430E0,9.972144167E-1,4.309506694E0,4.649461697E0
1.781213642E1,1.332248325E0,1.180515272E0,4.575564947E0,4.909612662E0
1.782214042E1,1.317071877E0,1.467680803E0,4.306365570E0,4.736406833E0
1.783214542E1,1.363025876E0,1.780619400E0,3.696774042E0,4.323723315E0
1.784215042E1,1.348170294E0,2.023422545E0,3.279561172E0,4.082563339E0
1.785215442E1,1.201617581E0,1.983802104E0,3.118493770E0,3.886432682E0
1.786215942E1,1.078357763E0,1.649477901E0,3.376981047E0,3.909940384E0
1.787216342E1,9.773864353E-1,1.017170379E0,4.066853676E0,4.304557892E0
1.788216842E1,9.875412948E-1,3.338249968E-1,4.741603652E0,4.854841102E0
1.789217242E1,1.178802476E0,-2.895966576E-1,5.354556744E0,5.490420696E0
1.790217742E1,1.299203809E0,-8.705056921E-1,5.454169909E0,5.673947488E0
1.791218242E1,1.497588434E0,-9.774645688E-1,4.520409915E0,4.861307839E0
1.792218642E1,1.793673747E0,-4.898667173E-1,2.585196712E0,3.184411555E0
1.793219142E1,1.923902349E0,1.022621007E-1,5.798362166E-1,2.011981070E0
1.794219542E1,1.954533866E0,5.686642340E-1,-1.099943710E0,2.313754051E0
1.795220042E1,1.926713252E0,9.753684881E-1,-2.300388193E0,3.155210529E0
1.796220542E1,1.828167642E0,1.218213294E0,-2.755509147E0,3.524070263E0
1.797220942E1,1.575608271E0,1.146286402E0,-2.530089043E0,3.193409543E0
1.798221442E1,1.145737130E0,7.734240782E-1,-1.756071473E0,2.234879279E0
1.799221842E1,7.819170128E-1,4.437343785E-1,-6.985861498E-1,1.138559187E0
1.800222342E1,4.728416719E-1,1.443926051E-1,4.014364976E-1,6.368514212E-1
1.801222742E1,2.111470868E-1,-3.178794935E-1,1.422436949E0,1.472738041E0
1.802223242E1,4.646413174E-2,-9.243056309E-1,2.243014728E0,2.426440786E0
1.803223742E1,-3.057012051E-2,-1.448903494E0,2.594618331E0,2.971918597E0
1.804224142E1,-4.206395578E-2,-1.753530565E0,2.398438983E0,2.971388291E0
1.805224642E1,-5.929635812E-2,-1.873624189E0,1.528000826E0,2.418423078E0
1.806225042E1,-6.915129192E-2,-1.761935645E0,3.371182948E-1,1.795229195E0
1.807225542E1,-2.436123265E-1,-1.630262781E0,-6.761889750E-1,1.781666419E0
1.808225942E1,-5.700632534E-1,-1.434872223E0,-1.591824355E0,2.217596713E0
1.809226442E1,-6.261615866E-1,-1.171898376E0,-2.459319023E0,2.795295010E0
1.810226942E1,-3.932480568E-1,-1.139795116E0,-3.272434001E0,3.487492112E0
1.811227342E1,-1.399588077E-1,-1.359500736E0,-4.017489728E0,4.243589805E0
1.812227842E1,8.778684329E-2,-1.507030957E0,-4.401100404E0,4.652798469E0
1.813228242E1,2.271556121E-1,-1.694077538E0,-4.430399632E0,4.748677634E0
1.814228742E1,2.596140726E-1,-1.865030828E0,-4.397842920E0,4.784011058E0
1.815229242E1,2.225856293E-1,-1.842367897E0,-4.458237641E0,4.829052360E0
1.816229642E1,7.717098573E-2,-1.659910503E0,-4.601858706E0,4.892684518E0
1.817230142E1,-9.564858919E-2,-1.285398095E0,-4.762861789E0,4.934191862E0
1.818230542E1,-2.425184769E-1,-8.825655743E-1,-4.907600257E0,4.992221698E0
1.819231042E1,-4.075506386E-1,-5.752119461E-1,-4.961389963E0,5.011223071E0
1.820231442E1,-4.338270390E-1,-1.995277557E-1,-4.940006111E0,4.963031090E0
1.821231942E1,-3.003731674E-1,3.716431797E-2,-4.846244838E0,4.855686796E0
1.822232442E1,-1.086615859E-1,1.968903691E-2,-4.467826490E0,4.469191039E0
1.823232842E1,1.082483522E-1,-1.179769313E-1,-3.792651422E0,3.796029646E0
1.824233342E1,2.873179794E-1,-2.784148809E-1,-2.957258552E0,2.984199158E0
1.825233742E1,3.099625828E-1,-4.031473929E-1,-2.195616029E0,2.253737866E0
1.826234242E1,2.504979711E-1,-4.368744251E-1,-1.467986759E0,1.551964439E0
1.827234729E1,1.533979020E-1,-3.449252048E-1,-8.174027413E-1,9.003619021E-1
1.828235229E1,1.125666123E-1,-2.184306344E-1,-3.076822418E-1,3.937658520E-1
1.829235729E1,1.255688465E-1,-5.261032283E-3,1.149463195E-1,1.703169693E-1
1.830236129E1,1.490669790E-1,1.558639652E-1,4.363987541E-1,4.867837430E-1
1.831236629E1,2.445226648E-1,1.579330024E-1,8.188832563E-1,8.690822483E-1
1.832237029E1,3.852160655E-1,-2.800523937E-3,1.308454835E0,1.363984353E0
1.833237529E1,4.938551762E-1,-2.205104890E-1,1.763897971E0,1.844953621E0
1.834238029E1,5.132520716E-1,-3.200979272E-1,2.205289078E0,2.286742287E0
1.835238429E1,4.977790964E-1,-2.893699318E-1,2.688662608E0,2.749622812E0
1.836238929E1,4.814193179E-1,-1.887604004E-1,3.274519118E0,3.315097360E0
1.837239329E1,3.911019459E-1,-1.017433065E-1,3.735631714E0,3.757426877E0
1.838239829E1,1.980999935E-1,-2.376600802E-2,3.959487103E0,3.964510884E0
1.839240229E1,-8.092926532E-2,1.820948669E-1,3.913477117E0,3.918547082E0
1.840240729E1,-5.390313856E-1,4.214792910E-1,3.590528380E0,3.655146190E0
1.841241229E1,-9.916374886E-1,6.750639707E-1,3.200188728E0,3.417640146E0
1.842241629E1,-1.381210424E0,7.489067030E-1,2.908223802E0,3.305505887E0
1.843242129E1,-1.609413218E0,6.290870216E-1,2.932934720E0,3.404125065E0
1.844242529E1,-1.712944603E0,1.002522665E-1,3.620418761E0,4.006452513E0
1.845243029E1,-1.723672051E0,-6.309996459E-1,4.652089212E0,5.001113869E0
1.846243429E1,-1.559127602E0,-1.097171837E0,5.560628411E0,5.878371649E0
1.847243929E1,-1.429840693E0,-1.527071119E0,5.907360697E0,6.266841391E0
1.848244429E1,-1.347127004E0,-1.674591984E0,5.170162459E0,5.599070399E0
1.849244829E1,-1.132930412E0,-9.150187907E-1,3.468948394E0,3.762232537E0
1.850245329E1,-1.277854163E0,-1.620500270E-1,1.861579217E0,2.263768684E0
1.851245729E1,-1.589265905E0,2.458330259E-1,5.946881443E-1,1.714600240E0
1.852246229E1,-1.719977634E0,4.923405281E-1,-7.361644506E-2,1.790570199E0
1.853246629E1,-1.873115919E0,3.567324874E-1,-1.789423406E-2,1.906866938E0
1.854247129E1,-1.987993242E0,2.429605812E-2,6.618656355E-1,2.095417273E0
1.855247629E1,-2.044386567E0,-4.155317956E-1,1.356059942E0,2.488188432E0
1.856248029E1,-1.990345284E0,-6.714752421E-1,1.759602022E0,2.740173831E0
1.857248529E1,-1.800860706E0,-7.781612000E-1,1.911372351E0,2.738973969E0
1.858248929E1,-1.647415880E0,-9.040248558E-1,1.605573497E0,2.471660632E0
1.859249429E1,-1.448719452E0,-8.877929851E-1,9.026925677E-1,1.924010995E0
1.860249829E1,-1.205008016E0,-7.655943641E-1,-1.130266786E-3,1.427648530E0
1.861250329E1,-1.023351178E0,-7.084410471E-1,-8.204690212E-1,1.490740006E0
1.862250829E1,-8.447609132E-1,-7.470241919E-1,-1.557753798E0,1.923086852E0
1.863251229E1,-6.807256103E-1,-8.008329016E-1,-2.233591356E0,2.468532162E0
1.864251729E1,-5.347211471E-1,-8.289457297E-1,-2.805802218E0,2.974155984E0
1.865252129E1,-4.168257844E-1,-8.367704737E-1,-3.330534275E0,3.459246611E0
1.866252629E1,-3.763785473E-1,-8.546740633E-1,-3.790710731E0,3.904051282E0
1.867253029E1,-4.194237754E-1,-8.339313582E-1,-4.266948320E0,4.367860549E0
1.868253529E1,-4.612655005E-1,-7.999993810E-1,-4.628706781E0,4.719924929E0
1.869254029E1,-4.951012909E-1,-7.358340830E-1,-4.829056948E0,4.909823631E0
1.870254429E1,-5.327015919E-1,-6.228939432E-1,-5.037725363E0,5.103963625E0
1.871254929E1,-4.688311397E-1,-4.660268882E-1,-5.168484893E0,5.210587278E0
1.872255329E1,-4.309147967E-1,-3.453324634E-1,-5.249988647E0,5.278950925E0
1.873255829E1,-4.126252909E-1,-1.877970716E-1,-5.259022595E0,5.278526881E0
1.874256229E1,-3.341644642E-1,-5.616747648E-2,-5.256213593E0,5.267124643E0
1.875256729E1,-2.595282465E-1,5.806431323E-2,-5.152416744E0,5.159275597E0
1.876257229E1,-1.961275998E-1,2.126760972E-1,-4.857225325E0,4.865833434E0
1.877257629E1,-1.249075264E-1,2.647528616E-1,-4.103170733E0,4.113600130E0
1.878258129E1,-9.500970779E-2,1.174819645E-1,-2.990695855E0,2.994510069E0
1.879258529E1,-1.651973639E-2,-3.828493685E-2,-1.882254387E0,1.882716180E0
1.880259029E1,5.466459587E-2,-1.060141128E-1,-1.029907515E0,1.036791541E0
1.881259429E1,1.469945430E-1,-6.947895527E-2,-3.986514688E-1,4.305318971E-1
1.882259929E1,2.548763844E-1,5.903524339E-2,1.521848971E-1,3.026671013E-1
1.883260429E1,3.646799498E-1,1.285770562E-1,6.395386273E-1,7.473507750E-1
1.884260829E1,4.860417977E-1,1.691432843E-1,1.012383994E0,1.135679282E0
1.885261329E1,5.718123749E-1,2.135517177E-1,1.410672936E0,1.537065991E0
1.886261729E1,5.570422351E-1,2.216267225E-1,1.842856432E0,1.937920093E0
1.887262229E1,5.808830144E-1,3.023516276E-1,2.190125493E0,2.285933345E0
1.888262629E1,5.836097537E-1,4.327185166E-1,2.514105679E0,2.616977842E0
1.889263129E1,6.484422556E-1,5.850554413E-1,2.743235257E0,2.878907241E0
1.890263629E1,7.320917188E-1,7.264378998E-1,2.890937678E0,3.069395863E0
1.891264029E1,8.015367602E-1,8.163733390E-1,3.041849636E0,3.249888585E0
1.892264529E1,8.064077101E-1,9.398641947E-1,3.255651323E0,3.483231780E0
1.893264929E1,7.461810234E-1,1.122967122E0,3.639965419E0,3.881647785E0
1.894265429E1,6.783069827E-1,1.360059145E0,4.053485772E0,4.329042405E0
1.895265829E1,6.124412412E-1,1.589397175E0,4.192196930E0,4.525017431E0
1.896266329E1,6.878373595E-1,1.894885249E0,3.842379068E0,4.339076773E0
1.897266829E1,8.172958834E-1,2.172918600E0,3.400580994E0,4.117462678E0
1.898267229E1,8.261797044E-1,2.272890784E0,3.139171863E0,3.962701781E0
1.899267729E1,6.370450091E-1,2.124961199E0,3.690135698E0,4.305622825E0
1.900268129E1,2.150076927E-1,1.490633902E0,4.852234726E0,5.080590475E0
1.901268629E1,2.064798027E-2,6.855190846E-1,5.775756830E0,5.816333013E0
1.902269029E1,7.890159711E-2,7.614945889E-2,6.353832450E0,6.354778596E0
1.903269529E1,2.276292183E-1,-3.376457137E-1,6.186614361E0,6.200001367E0
1.904269929E1,5.539469749E-1,-2.319514436E-1,4.564006755E0,4.603348389E0
1.905270429E1,9.729880866E-1,1.987690794E-1,2.112924705E0,2.334666095E0
1.906270929E1,1.486906010E0,6.258605281E-1,-1.434544194E-1,1.619620342E0
1.907271329E1,1.886015900E0,1.028018864E0,-1.954048839E0,2.903822589E0
1.908271829E1,2.071263440E0,1.330400313E0,-2.923414868E0,3.821838788E0
1.909272229E1,2.039502972E0,1.438039659E0,-2.926409227E0,3.845959100E0
1.910272729E1,1.698817291E0,1.213278537E0,-2.090877194E0,2.954622216E0
1.911273129E1,1.216265879E0,7.932873622E-1,-8.127501118E-1,1.664082412E0
1.912273629E1,8.789209317E-1,4.117764214E-1,2.284600711E-1,9.971237784E-1
1.913274129E1,7.714126360E-1,3.534232557E-2,1.198520164E0,1.425754930E0
1.914274529E1,7.006726556E-1,-5.229504097E-1,2.139017320E0,2.310803842E0
1.915275029E1,6.104406895E-1,-1.138490017E0,2.665432205E0,2.961980114E0
1.916275429E1,5.782766911E-1,-1.574177165E0,2.719004395E0,3.194592709E0
1.917275929E1,5.793669775E-1,-1.783036492E0,2.302963307E0,2.969600179E0
1.918276329E1,5.696744867E-1,-1.858636898E0,1.450183157E0,2.425302317E0
1.919276829E1,5.249246489E-1,-1.805299181E0,2.686520773E-1,1.899164279E0
1.920277329E1,4.463319310E-1,-1.700971698E0,-8.536455381E-1,1.954796054E0
1.921277729E1,3.747832076E-1,-1.635141990E0,-1.841639627E0,2.491141966E0
1.922278229E1,4.203909049E-1,-1.694173725E0,-2.712326290E0,3.225471598E0
1.923278629E1,5.643017726E-1,-1.791664059E0,-3.425204789E0,3.906472122E0
1.924279129E1,7.650510116E-1,-1.956319313E0,-3.982130445E0,4.502205147E0
1.925279529E1,9.110809102E-1,-2.125878042E0,-4.491142847E0,5.051711586E0
1.926280029E1,1.070481783E0,-2.200028338E0,-4.854910997E0,5.436562951E0
1.927280433E1,1.206590784E0,-2.349339328E0,-4.807443885E0,5.485141138E0
1.928280933E1,1.122698515E0,-2.518941619E0,-4.597243499E0,5.360985602E0
1.929281433E1,9.589995734E-1,-2.419746529E0,-4.644338143E0,5.323976919E0
1.930281833E1,9.261556900E-1,-2.171157126E0,-4.727276219E0,5.283827030E0
1.931282333E1,8.963861264E-1,-1.996287079E0,-4.688927840E0,5.174428903E0
1.932282733E1,8.467423884E-1,-1.830135522E0,-4.530413917E0,4.958933248E0
1.933283233E1,7.356912647E-1,-1.637888719E0,-4.386175970E0,4.739457853E0
1.934283633E1,6.074608753E-1,-1.419494338E0,-4.171480245E0,4.448058040E0
1.935284133E1,5.197579030E-1,-1.233717771E0,-3.733177053E0,3.965957479E0
1.936284633E1,3.803944881E-1,-1.060049619E0,-3.181436707E0,3.374899211E0
1.937285033E1,2.859880485E-1,-9.170574224E-1,-2.525728775E0,2.702237836E0
1.938285533E1,2.362261967E-1,-7.691854316E-1,-1.734432097E0,1.911989473E0
1.939285933E1,2.070917869E-1,-7.293039125E-1,-1.118112178E0,1.350905640E0
1.940286433E1,2.048574197E-1,-6.995740369E-1,-6.222256064E-1,9.584023689E-1
1.941286833E1,2.544977955E-1,-6.861701721E-1,-1.588489687E-1,7.488869259E-1
1.942287333E1,3.042649828E-1,-6.598164788E-1,2.409456307E-1,7.654996815E-1
1.943287733E1,3.323485748E-1,-5.640484419E-1,5.686218417E-1,8.671430210E-1
1.944288233E1,2.507794780E-1,-3.771451172E-1,8.094493586E-1,9.275435570E-1
1.945288733E1,1.618881322E-1,-1.314234808E-1,1.137698012E0,1.156648894E0
1.946289133E1,1.007855326E-1,9.697724104E-2,1.499356486E0,1.505865924E0
1.947289633E1,1.648644380E-2,2.831151652E-1,1.794701103E0,1.816969468E0
1.948290033E1,-9.227783382E-2,4.229340783E-1,1.993652616E0,2.040107640E0
1.949290533E1,-8.773864031E-2,6.030139947E-1,2.201181409E0,2.283971003E0
1.950290933E1,-2.860881820E-2,6.487886301E-1,2.623804708E0,2.702979152E0
1.951291433E1,-8.433928840E-2,6.394813246E-1,3.120480654E0,3.186447707E0
1.952291933E1,-2.450116017E-1,8.010629895E-1,3.414309087E0,3.515570955E0
1.953292333E1,-3.970406705E-1,1.066768363E0,3.516784465E0,3.696404876E0
1.954292833E1,-5.715081370E-1,1.276265036E0,3.573296635E0,3.837176414E0
1.955293233E1,-7.978100373E-1,1.432068483E0,3.701910236E0,4.048636856E0
1.956293733E1,-1.117435509E0,1.360262628E0,4.107000659E0,4.468381245E0
1.957294133E1,-1.430480525E0,1.076780550E0,4.909536270E0,5.225827903E0
1.958294633E1,-1.702068782E0,6.372997284E-1,5.942685481E0,6.214394565E0
1.959295033E1,-1.884793832E0,1.049627835E-1,6.932085825E0,7.184516606E0
1.960295533E1,-1.915370092E0,-3.815650275E-1,7.366391276E0,7.620889377E0
1.961296033E1,-1.880367929E0,-6.447160444E-1,6.964319771E0,7.242457608E0
1.962296433E1,-1.717343902E0,-4.115574431E-1,5.264809585E0,5.553095494E0
1.963296933E1,-1.442250239E0,2.084976768E-1,2.724640526E0,3.089858092E0
1.964297333E1,-1.239050140E0,8.168595350E-1,4.629269868E-1,1.554608035E0
1.965297833E1,-1.104524273E0,1.315988096E0,-1.177516381E0,2.082869022E0
1.966298233E1,-1.231123654E0,1.507602814E0,-1.966396989E0,2.766812031E0
1.967298733E1,-1.499854084E0,1.306793934E0,-1.771658980E0,2.663840874E0
1.968299133E1,-1.773185981E0,8.695315459E-1,-5.944197571E-1,2.062427812E0
1.969299633E1,-2.075405754E0,3.686222157E-1,7.530617344E-1,2.238368458E0
1.970300133E1,-2.235720035E0,8.481181651E-2,1.499895015E0,2.693570525E0
1.971300533E1,-2.255093907E0,-1.299543679E-2,1.820147601E0,2.898026000E0
1.972301033E1,-2.156054937E0,-1.307835031E-1,1.685497334E0,2.739813585E0
1.973301433E1,-1.953897396E0,-1.757275414E-1,1.089407612E0,2.243970621E0
1.974301933E1,-1.683583687E0,-1.614009860E-1,2.630387503E-1,1.711634801E0
1.975302333E1,-1.422705921E0,-2.729032955E-1,-4.317601579E-1,1.511616744E0
1.976302833E1,-1.172626282E0,-4.805086872E-1,-8.665971208E-1,1.535230134E0
1.977303233E1,-8.974006914E-1,-7.482076684E-1,-1.128312061E0,1.624263163E0
1.978303733E1,-6.360040585E-1,-1.095265060E0,-1.415527879E0,1.899427780E0
1.979304233E1,-3.899629083E-1,-1.408581387E0,-1.767857121E0,2.293794104E0
1.980304633E1,-1.557918251E-1,-1.683096175E0,-2.259385178E0,2.821684818E0
1.981305133E1,-2.115679767E-2,-1.850163698E0,-2.894578739E0,3.435424195E0
1.982305533E1,3.027863681E-2,-1.870607318E0,-3.593509290E0,4.051345153E0
1.983306033E1,1.015008298E-1,-1.717060312E0,-4.208998320E0,4.546896237E0
1.984306433E1,1.228585524E-1,-1.651078576E0,-4.750202567E0,5.030465099E0
1.985306933E1,1.198984908E-1,-1.548373110E0,-5.198806799E0,5.425811190E0
1.986307333E1,1.540688699E-1,-1.384866834E0,-5.550291703E0,5.722528405E0
1.987307833E1,1.740752279E-1,-1.235965149E0,-5.819232633E0,5.951586382E0
1.988308333E1,2.075173729E-1,-1.112807292E0,-6.010282803E0,6.115954782E0
1.989308733E1,2.628030527E-1,-9.456789583E-1,-6.055381207E0,6.134412417E0
1.990309233E1,3.377911632E-1,-8.509724835E-1,-5.808050417E0,5.879770972E0
1.991309633E1,4.299537338E-1,-8.958773455E-1,-5.321408293E0,5.413394744E0
1.992310133E1,5.192690027E-1,-9.793562892E-1,-4.689782118E0,4.819007715E0
1.993310533E1,6.549197280E-1,-1.050694951E0,-3.938571612E0,4.128586450E0
1.994311033E1,7.005316646E-1,-1.143154049E0,-3.089565840E0,3.367931542E0
1.995311433E1,6.736850511E-1,-1.207654392E0,-2.341453189E0,2.719316773E0
1.996311933E1,6.057994255E-1,-1.141182075E0,-1.732959183E0,2.161582061E0
1.997312433E1,5.315959200E-1,-1.008251475E0,-1.266872361E0,1.704151061E0
1.998312833E1,5.801960031E-1,-8.129763991E-1,-8.939106345E-1,1.340385859E0
1.999313333E1,7.131837968E-1,-6.230471402E-1,-5.877743965E-1,1.114584052E0
2.000313733E1,8.508847752E-1,-4.820216542E-1,-4.417314148E-1,1.073068692E0
2.001314233E1,9.064154168E-1,-2.950475782E-1,-4.160176992E-1,1.040054185E0
2.002314633E1,9.064637294E-1,-4.729286492E-2,-2.839659351E-1,9.510782093E-1
2.003315133E1,9.978568064E-1,1.765745106E-1,7.140268922E-2,1.015871600E0
2.004315533E1,1.060612414E0,2.970809475E-1,6.122397316E-1,1.260156050E0
2.005316033E1,1.098371248E0,3.546330446E-1,1.232816423E0,1.688792565E0
2.006316533E1,1.199188136E0,4.744018552E-1,1.891712258E0,2.289472553E0
2.007316933E1,1.267272311E0,4.817366025E-1,2.644889182E0,2.972118445E0
2.008317433E1,1.344928743E0,5.308915132E-1,3.465392118E0,3.754946291E0
2.009317833E1,1.319986568E0,6.396085015E-1,4.213412967E0,4.461424930E0
2.010318333E1,1.125783579E0,8.296319005E-1,4.682264938E0,4.886643296E0
2.011318733E1,9.045655771E-1,1.202571115E0,4.621825778E0,4.860626471E0
2.012319233E1,7.514335772E-1,1.721082319E0,4.065245107E0,4.478057006E0
2.013319633E1,7.411907172E-1,2.122671721E0,3.605853932E0,4.249386014E0
2.014320133E1,7.535577245E-1,2.186687038E0,3.642418326E0,4.314702853E0
2.015320633E1,6.781092737E-1,1.781238474E0,4.300616003E0,4.704034512E0
2.016321033E1,5.118895607E-1,1.246065044E0,5.346575294E0,5.513671771E0
2.017321533E1,4.268742611E-1,8.582347253E-1,6.324435573E0,6.396661145E0
2.018321933E1,3.766227050E-1,4.490424809E-1,6.886239561E0,6.911134430E0
2.019322433E1,4.268670252E-1,3.227894005E-1,6.672790462E0,6.694216983E0
2.020322833E1,7.100083932E-1,6.658487588E-1,5.027630146E0,5.120989296E0
2.021323333E1,1.159878328E0,1.233627432E0,2.948107075E0,3.399777890E0
2.022323733E1,1.451926796E0,1.585676007E0,1.395163196E0,2.562994375E0
2.023324233E1,1.569311551E0,1.782680982E0,2.923286229E-1,2.392936742E0
2.024324633E1,1.685081305E0,1.812003014E0,-2.647163165E-1,2.488559554E0
2.025325133E1,1.625931894E0,1.564323438E0,5.935216248E-2,2.257052286E0
