"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.384776458E0,-4.683093488E-2,2.002867243E-1,-2.075113100E0,2.085282304E0
7.394782458E0,-1.105217314E-1,4.261792830E-1,-2.065980919E0,2.112373308E0
7.404789458E0,-1.999040240E-1,5.158627072E-1,-1.990419690E0,2.065876689E0
7.414795458E0,-3.183884937E-1,5.586293887E-1,-1.860159513E0,1.968154323E0
7.424802458E0,-4.361169183E-1,6.601161486E-1,-1.692422192E0,1.868219519E0
7.434808458E0,-5.466807497E-1,7.534577371E-1,-1.539143280E0,1.798755248E0
7.444815458E0,-6.580719620E-1,7.886236230E-1,-1.224690548E0,1.598390710E0
7.454821458E0,-8.262653661E-1,8.027177516E-1,-7.612460822E-1,1.380784502E0
7.464828458E0,-9.924964446E-1,8.098652418E-1,-3.216722900E-1,1.320758859E0
7.474834458E0,-1.144377286E0,8.949776052E-1,-3.532770753E-2,1.453214483E0
7.484841458E0,-1.292751553E0,9.689603783E-1,1.046452796E-1,1.618963072E0
7.494847458E0,-1.445719392E0,1.050215772E0,2.252148664E-1,1.801049545E0
7.504854458E0,-1.475633748E0,1.175222518E0,2.990295321E-1,1.909989944E0
7.514860458E0,-1.415515600E0,1.254254070E0,4.036245257E-1,1.933843438E0
7.524867458E0,-1.307312289E0,1.311892121E0,4.511986417E-1,1.906228364E0
7.534873458E0,-1.174129089E0,1.414451845E0,3.712397218E-1,1.875385846E0
7.544880458E0,-1.124167555E0,1.444382280E0,1.439069939E-1,1.835947190E0
7.554886458E0,-1.136397591E0,1.484817823E0,-1.131857228E-1,1.873204330E0
7.564893458E0,-1.130011262E0,1.622624563E0,-1.975920349E-1,1.987178537E0
7.574899458E0,-1.199410111E0,1.768826297E0,-1.302935064E-1,2.141099596E0
7.584906458E0,-1.337358792E0,1.789496204E0,1.462359399E-1,2.238796586E0
7.594912458E0,-1.449976165E0,1.632857337E0,4.266339040E-1,2.225010213E0
7.604919458E0,-1.513810803E0,1.371730333E0,6.489736944E-1,2.143463112E0
7.614925458E0,-1.518941735E0,1.077970312E0,8.211005205E-1,2.035536797E0
7.624932458E0,-1.576788239E0,7.407382889E-1,9.819942605E-1,1.999816765E0
7.634938458E0,-1.737182043E0,3.702997819E-1,1.243845441E0,2.168426817E0
7.644945458E0,-1.897722611E0,9.907989979E-2,1.697197028E0,2.547870814E0
7.654951458E0,-1.914548559E0,-2.221038553E-1,2.248738568E0,2.961697394E0
7.664958458E0,-1.737556264E0,-6.666431031E-1,2.984498391E0,3.517207052E0
7.674964458E0,-1.386133341E0,-1.090855967E0,3.580707396E0,3.991590891E0
7.684971458E0,-9.313632202E-1,-1.410844552E0,3.647116563E0,4.019873011E0
7.694977458E0,-4.627445537E-1,-1.606021102E0,3.112160066E0,3.532559494E0
7.704984458E0,-7.194531083E-2,-1.623043808E0,2.057301897E0,2.621438236E0
7.714990458E0,2.426506788E-1,-1.516009356E0,8.576894724E-1,1.758634400E0
7.724997458E0,3.210425448E-1,-1.257926706E0,-5.813243330E-2,1.299548881E0
7.735003458E0,3.215196776E-1,-1.065139036E0,-6.698079085E-1,1.298668050E0
7.745009458E0,3.223792183E-1,-1.163925698E0,-9.651180267E-1,1.545996182E0
7.755016458E0,3.157274258E-1,-1.337370486E0,-9.573921007E-1,1.674766628E0
7.765022458E0,5.808740973E-2,-1.498931978E0,-6.142061502E-1,1.620931960E0
7.775029458E0,-3.599165887E-1,-1.595823850E0,-9.498100162E-2,1.638662595E0
7.785035458E0,-7.120780152E-1,-1.654143979E0,2.708465374E-1,1.821154922E0
7.795042458E0,-1.009881386E0,-1.732446967E0,5.824405664E-1,2.088173825E0
7.805048458E0,-1.325829837E0,-1.797054607E0,9.665704751E-1,2.433410878E0
7.815055458E0,-1.602279761E0,-1.829593193E0,1.219411097E0,2.720601975E0
7.825061458E0,-1.646969445E0,-1.904125897E0,1.266718580E0,2.818293765E0
7.835068458E0,-1.569668670E0,-2.036229116E0,1.134462748E0,2.810176947E0
7.845074458E0,-1.417458630E0,-2.195326884E0,9.079579854E-1,2.766412261E0
7.855081458E0,-1.216813179E0,-2.323248467E0,6.378604764E-1,2.699070903E0
7.865087458E0,-9.707167357E-1,-2.483866804E0,2.034743339E-1,2.674562971E0
7.875094458E0,-7.085784566E-1,-2.598849961E0,-2.834449482E-1,2.708587378E0
7.885100458E0,-4.763907856E-1,-2.774875125E0,-6.802457732E-1,2.896483118E0
7.895107458E0,-2.635784483E-1,-3.098582539E0,-8.909262156E-1,3.234878185E0
7.905113458E0,-1.052177221E-1,-3.262147872E0,-1.069086199E0,3.434475914E0
7.915120458E0,2.797249496E-2,-3.253840732E0,-1.254382124E0,3.487368131E0
7.925126458E0,1.764818323E-1,-3.303747595E0,-1.347837002E0,3.572472336E0
7.935133458E0,3.104339415E-1,-3.420025910E0,-1.402868657E0,3.709580425E0
7.945139458E0,4.638081622E-1,-3.509835342E0,-1.486911272E0,3.839917612E0
7.955146458E0,5.901659077E-1,-3.520714087E0,-1.619539572E0,3.920029579E0
7.965152458E0,6.906356907E-1,-3.496010770E0,-1.614123296E0,3.912091893E0
7.975159458E0,7.219118625E-1,-3.485199853E0,-1.506253862E0,3.864786598E0
7.985165458E0,6.323295951E-1,-3.530453794E0,-1.370469235E0,3.839548233E0
7.995172458E0,5.643668228E-1,-3.486262000E0,-1.208655728E0,3.732744474E0
8.005178458E0,5.038270909E-1,-3.377342405E0,-1.140426908E0,3.600119025E0
8.015185458E0,4.477914691E-1,-3.181708018E0,-1.195276714E0,3.428187500E0
8.025191458E0,4.897323775E-1,-2.907973249E0,-1.229981108E0,3.195152538E0
8.035198458E0,5.942624670E-1,-2.644356501E0,-1.404735673E0,3.052712154E0
8.045204458E0,7.139444464E-1,-2.407227933E0,-1.651576467E0,3.005356521E0
8.055211458E0,8.353963780E-1,-2.207666848E0,-1.793607089E0,2.964575249E0
8.065217458E0,8.898555905E-1,-2.063939364E0,-1.801146489E0,2.880246056E0
8.075224458E0,9.287518537E-1,-1.891552629E0,-1.829045894E0,2.790333355E0
8.085230458E0,9.340617102E-1,-1.688838141E0,-1.896276594E0,2.705644187E0
8.095236458E0,8.758298743E-1,-1.469835649E0,-2.019223074E0,2.646650076E0
8.105243458E0,8.497816980E-1,-1.206358649E0,-2.055899734E0,2.530642970E0
8.115249458E0,8.278680879E-1,-1.000448366E0,-2.042941720E0,2.420717533E0
8.125256458E0,7.143736321E-1,-8.960258648E-1,-1.954691448E0,2.265835540E0
8.135262458E0,5.971673638E-1,-8.040889236E-1,-1.737363306E0,2.005392509E0
8.145269458E0,5.001029992E-1,-6.965168202E-1,-1.481119021E0,1.711418197E0
8.155275458E0,4.164574099E-1,-5.867093262E-1,-1.174620255E0,1.377460472E0
8.165282458E0,2.920122886E-1,-5.441722941E-1,-9.533464122E-1,1.135897902E0
8.175288458E0,1.402682716E-1,-5.414969006E-1,-8.109596944E-1,9.851648123E-1
8.185295458E0,-1.791002154E-3,-4.536533028E-1,-7.149332106E-1,8.467195654E-1
8.195301458E0,-1.277265787E-1,-3.170793021E-1,-7.051321077E-1,7.836227741E-1
8.205308458E0,-2.926192296E-1,-1.804251945E-1,-6.788769400E-1,7.609554284E-1
8.215314458E0,-4.177350265E-1,-2.909282148E-3,-6.909765834E-1,8.074401867E-1
8.225321958E0,-5.145444524E-1,2.328428516E-1,-7.533868396E-1,9.415750194E-1
8.235327958E0,-5.811810762E-1,4.202101529E-1,-7.748484600E-1,1.055811608E0
8.245334958E0,-6.437328351E-1,5.776028726E-1,-7.495300162E-1,1.144470308E0
8.255340958E0,-5.951173300E-1,6.433545202E-1,-6.685051489E-1,1.102256236E0
8.265347958E0,-5.105946583E-1,6.453016430E-1,-5.808928084E-1,1.007252486E0
8.275353958E0,-5.190117252E-1,5.987937668E-1,-4.253100944E-1,8.993418829E-1
8.285360958E0,-5.693112284E-1,6.277503482E-1,-5.602509677E-2,8.493082985E-1
8.295366958E0,-7.317597431E-1,6.636575148E-1,3.013274878E-1,1.032817444E0
8.305373958E0,-9.458315706E-1,6.247726536E-1,4.741553950E-1,1.228723552E0
8.315379958E0,-1.083680264E0,6.513855247E-1,5.718378103E-1,1.387683141E0
8.325386958E0,-1.200047457E0,7.642008264E-1,5.514935929E-1,1.525864341E0
8.335392958E0,-1.240116087E0,8.927455768E-1,3.492986298E-1,1.567447641E0
8.345399958E0,-1.426885511E0,1.023388747E0,1.632969457E-1,1.763517133E0
8.355405958E0,-1.870431316E0,1.008330120E0,2.124427933E-1,2.135503426E0
8.365412958E0,-2.216281843E0,8.156969623E-1,8.310992593E-1,2.503595958E0
8.375418958E0,-2.520436460E0,4.854440296E-1,1.928578953E0,3.210556436E0
8.385425958E0,-2.912764750E0,1.093575507E-2,3.322875007E0,4.418802597E0
8.395431958E0,-3.150656964E0,-5.168489863E-1,4.823896780E0,5.784786282E0
8.405438958E0,-3.127289736E0,-7.815861335E-1,6.128630447E0,6.924660940E0
8.415444958E0,-2.888533888E0,-6.583152793E-1,6.975372763E0,7.578445237E0
8.425450958E0,-2.436952838E0,-3.359440278E-1,7.086792042E0,7.501614424E0
8.435457958E0,-1.906942500E0,-1.593392578E-1,6.371143717E0,6.652314707E0
8.445463958E0,-1.373643104E0,-1.039810359E-2,4.917418317E0,5.105683735E0
8.455470958E0,-6.774180597E-1,1.048468624E-1,2.953273090E0,3.031783310E0
8.465476958E0,-4.601583302E-2,2.379444741E-1,9.217878199E-1,9.531147961E-1
8.475483958E0,3.024636018E-1,3.241502669E-1,-7.206015015E-1,8.460639159E-1
8.485489958E0,5.839637661E-1,3.860880681E-1,-1.943533207E0,2.065768380E0
8.495496958E0,6.641501427E-1,3.557649194E-1,-2.694634954E0,2.797985280E0
8.505502958E0,6.076812422E-1,2.187270883E-1,-2.943416439E0,3.013439623E0
8.515509958E0,4.361391377E-1,6.286326930E-2,-2.838440207E0,2.872440068E0
8.525515958E0,1.882891148E-1,1.598489888E-2,-2.155635692E0,2.163902388E0
8.535522958E0,-2.306112617E-1,-9.670125246E-2,-1.003537742E0,1.034224679E0
8.545528958E0,-6.152276587E-1,-3.370299288E-1,-4.591526091E-2,7.029953458E-1
8.555535958E0,-7.745689631E-1,-6.556755538E-1,5.279158652E-1,1.143924242E0
8.565541958E0,-8.599429893E-1,-9.129165705E-1,8.673327005E-1,1.524855607E0
8.575548958E0,-7.610659879E-1,-1.003087068E0,1.014799479E0,1.617165139E0
8.585554958E0,-6.284411967E-1,-1.012867121E0,8.723911268E-1,1.477127083E0
8.595561958E0,-4.294282883E-1,-1.024268460E0,4.106265664E-1,1.184123604E0
8.605567958E0,-2.018470538E-1,-9.336633687E-1,-7.276742935E-2,9.580003225E-1
8.615574958E0,-2.820345998E-2,-8.094686544E-1,-5.033710080E-1,9.536337396E-1
8.625580958E0,5.750327289E-2,-7.560726120E-1,-7.680440551E-1,1.079279432E0
8.635587958E0,1.476041883E-1,-7.679341274E-1,-8.824424905E-1,1.179073606E0
8.645593958E0,3.699112344E-1,-8.301582961E-1,-9.182666266E-1,1.291979379E0
8.655600958E0,5.629687536E-1,-1.033466130E0,-9.322508276E-1,1.501358607E0
8.665606958E0,7.435605937E-1,-1.176770130E0,-8.444057679E-1,1.628094407E0
8.675613958E0,8.794463772E-1,-1.257857855E0,-7.177796352E-1,1.694355311E0
8.685619958E0,9.462209952E-1,-1.257145080E0,-6.534497380E-1,1.703744254E0
8.695626958E0,9.337336814E-1,-1.170530713E0,-6.732332075E-1,1.641719735E0
8.705632958E0,8.889481026E-1,-1.035302741E0,-7.546691340E-1,1.559360765E0
8.715639958E0,8.285095274E-1,-8.514083934E-1,-8.929902828E-1,1.486188391E0
8.725645958E0,8.082582808E-1,-7.086224569E-1,-9.740280139E-1,1.450571545E0
8.735651958E0,8.009211946E-1,-5.977762051E-1,-1.008683292E0,1.419948286E0
8.745658958E0,8.016877645E-1,-5.012158705E-1,-9.085450459E-1,1.311249298E0
8.755664958E0,7.919463032E-1,-4.322960553E-1,-8.548424631E-1,1.242905653E0
8.765671958E0,8.659018868E-1,-4.102399193E-1,-8.458786815E-1,1.278121126E0
8.775677958E0,8.972219127E-1,-4.331944799E-1,-9.098068750E-1,1.349226878E0
8.785684958E0,8.805824912E-1,-3.633904195E-1,-1.003885067E0,1.383930398E0
8.795690958E0,8.445156956E-1,-1.861370471E-1,-1.042543933E0,1.354530034E0
8.805697958E0,7.946980029E-1,-3.426088303E-2,-1.038530989E0,1.308153408E0
8.815703958E0,7.487190074E-1,1.334657671E-1,-9.914117861E-1,1.249516143E0
8.825710958E0,6.928435993E-1,2.913036060E-1,-9.065201551E-1,1.177569036E0
8.835716958E0,6.195867580E-1,3.851251048E-1,-8.296286845E-1,1.104759182E0
8.845723958E0,6.634946698E-1,4.536537413E-1,-6.904655367E-1,1.059608206E0
8.855729958E0,7.422812229E-1,4.591311206E-1,-5.650643957E-1,1.039750245E0
8.865736958E0,7.809365809E-1,4.706005803E-1,-4.978389573E-1,1.038831303E0
8.875742958E0,7.751776582E-1,6.073419575E-1,-4.281740606E-1,1.073823860E0
8.885749958E0,7.856769186E-1,7.824273285E-1,-3.787405300E-1,1.171718880E0
8.895755958E0,7.693088078E-1,8.140739214E-1,-3.260296351E-1,1.166553777E0
8.905762958E0,6.993591517E-1,8.542498478E-1,-2.741361809E-1,1.137539745E0
8.915768958E0,6.317629999E-1,9.714420828E-1,-1.613545007E-1,1.169982685E0
8.925775958E0,5.239350808E-1,1.070286778E0,-5.928959727E-2,1.193120704E0
8.935781958E0,3.005691040E-1,1.165497137E0,-2.315380454E-2,1.203852757E0
8.945788958E0,5.862886190E-2,1.324597682E0,7.517472804E-2,1.328023947E0
8.955794958E0,-1.864267766E-1,1.480218842E0,2.234911072E-1,1.508559259E0
8.965801958E0,-3.853104615E-1,1.514167483E0,4.272595561E-1,1.619789507E0
8.975807958E0,-5.787334317E-1,1.490239800E0,6.192505431E-1,1.714414851E0
8.985814958E0,-6.902456814E-1,1.500789493E0,7.499603713E-1,1.814179914E0
8.995820958E0,-8.023262805E-1,1.484587735E0,8.980364299E-1,1.911595573E0
9.005827958E0,-9.136262763E-1,1.537995618E0,1.034573593E0,2.066515428E0
9.015833958E0,-9.576476240E-1,1.659804961E0,1.127715645E0,2.223462178E0
9.025840958E0,-9.285197192E-1,1.646368790E0,1.097618272E0,2.185736703E0
9.035846958E0,-8.307916957E-1,1.580108873E0,9.170398808E-1,2.006968120E0
9.045853958E0,-6.896825945E-1,1.572060327E0,7.446809202E-1,1.871252368E0
9.055859958E0,-6.422546589E-1,1.551360745E0,6.791067356E-1,1.811186674E0
9.065865958E0,-7.102577770E-1,1.554340194E0,7.806728715E-1,1.878800064E0
9.075872958E0,-9.303504825E-1,1.542770747E0,1.124970378E0,2.123970797E0
9.085878958E0,-1.242537419E0,1.422587515E0,1.613695280E0,2.484283988E0
9.095885958E0,-1.502315177E0,1.258620771E0,2.083086364E0,2.860126909E0
9.105891958E0,-1.674626191E0,1.070765812E0,2.396892394E0,3.113840948E0
9.115898958E0,-1.756087260E0,8.215555070E-1,2.844334200E0,3.442242432E0
9.125904958E0,-1.882098266E0,6.046109424E-1,3.499656801E0,4.019383784E0
9.135911958E0,-2.013836035E0,4.124259739E-1,3.983950099E0,4.483022323E0
9.145917958E0,-1.988892397E0,3.376448366E-1,4.302773625E0,4.752216101E0
9.155924958E0,-1.730801561E0,3.523383048E-1,4.322855887E0,4.669785792E0
9.165930958E0,-1.259244084E0,3.213446997E-1,3.723945469E0,3.944201812E0
9.175937958E0,-5.463416111E-1,2.984480265E-1,2.608150542E0,2.681419331E0
9.185943958E0,2.280934507E-1,2.363924038E-1,1.378605636E0,1.417201993E0
9.195950958E0,9.060471153E-1,1.789530118E-1,1.063824874E-1,9.296573504E-1
9.205956958E0,1.506787713E0,2.320910458E-1,-1.049852368E0,1.851071435E0
9.215963958E0,1.975140916E0,2.865914811E-1,-1.941140526E0,2.784123355E0
9.225970375E0,2.260180399E0,2.891874987E-1,-2.466931513E0,3.358242984E0
9.235977375E0,2.291854767E0,3.516750844E-1,-2.450545861E0,3.373640267E0
9.245983375E0,2.125813723E0,4.244729193E-1,-1.949753475E0,2.915613118E0
9.255990375E0,1.777647114E0,3.543542786E-1,-1.187413963E0,2.166921350E0
9.265996375E0,1.385248657E0,2.183531588E-1,-2.749466050E-1,1.429051287E0
9.276003375E0,1.104404551E0,5.066393092E-2,6.575872278E-1,1.286350344E0
9.286009375E0,8.742493719E-1,-1.623325936E-1,1.514948087E0,1.756625043E0
9.296016375E0,7.506444955E-1,-3.761734562E-1,2.158262261E0,2.315830222E0
9.306022375E0,7.571524465E-1,-5.933106865E-1,2.530666748E0,2.707318154E0
9.316029375E0,9.023259473E-1,-7.247088781E-1,2.610505216E0,2.855544178E0
9.326035375E0,1.066419284E0,-8.211136767E-1,2.321666796E0,2.683582395E0
9.336042375E0,1.284488268E0,-8.837619147E-1,1.828580455E0,2.403050502E0
9.346048375E0,1.492407655E0,-8.398829466E-1,1.328803146E0,2.167579704E0
9.356055375E0,1.605320898E0,-7.729346663E-1,8.666088152E-1,1.981285951E0
9.366061375E0,1.601889752E0,-7.706618536E-1,5.320206106E-1,1.855536688E0
9.376067375E0,1.693485215E0,-8.368301153E-1,2.852692795E-1,1.910380951E0
9.386074375E0,1.822165475E0,-9.506906068E-1,1.862466824E-1,2.063682988E0
9.396080375E0,1.951380755E0,-1.065226452E0,1.284890556E-1,2.226904506E0
9.406087375E0,2.043646894E0,-1.091731003E0,4.139711738E-2,2.317343939E0
9.416093375E0,2.076209453E0,-1.052212304E0,-8.972143114E-2,2.329344621E0
9.426100375E0,2.117511846E0,-9.740218744E-1,-2.220667255E-1,2.341343345E0
9.436106375E0,2.138388745E0,-9.433184373E-1,-3.602861327E-1,2.364817582E0
9.446113375E0,2.117332336E0,-9.454813224E-1,-4.590625620E-1,2.363846355E0
9.456119375E0,2.098084472E0,-9.603832439E-1,-4.981348264E-1,2.360600079E0
9.466126375E0,2.035813379E0,-9.345660326E-1,-4.714101273E-1,2.289143353E0
9.476132375E0,1.955348091E0,-8.514060545E-1,-4.481569201E-1,2.179248276E0
9.486139375E0,1.887991090E0,-7.733144429E-1,-4.381722146E-1,2.086748780E0
9.496145375E0,1.793090780E0,-6.795183796E-1,-3.929305530E-1,1.957374311E0
9.506152375E0,1.633776373E0,-6.017781857E-1,-3.186159503E-1,1.769993883E0
9.516158375E0,1.487751517E0,-5.554781780E-1,-1.704720640E-1,1.597191694E0
9.526165375E0,1.365561667E0,-5.031344882E-1,-4.164854765E-2,1.455897517E0
9.536171375E0,1.306180853E0,-4.882185334E-1,-6.155363917E-3,1.394454605E0
9.546178375E0,1.251184866E0,-5.330535212E-1,-7.429004431E-2,1.362031071E0
9.556184375E0,1.183100472E0,-4.635663798E-1,-1.658925247E-1,1.281460435E0
9.566191375E0,1.124989089E0,-3.638514724E-1,-2.626569271E-1,1.211188262E0
9.576197375E0,1.052527469E0,-3.212808189E-1,-3.786463898E-1,1.163790585E0
9.586204375E0,8.980434465E-1,-2.386745721E-1,-5.654374480E-1,1.087734844E0
9.596210375E0,7.875018346E-1,-1.044064209E-1,-7.183269346E-1,1.071005801E0
9.606217375E0,6.736349112E-1,5.534828156E-2,-8.432269692E-1,1.080684574E0
9.616223375E0,5.576378471E-1,9.553561002E-2,-8.971020448E-1,1.060603177E0
9.626230375E0,5.177592516E-1,1.499033135E-1,-8.750749987E-1,1.027765489E0
9.636236375E0,4.602162176E-1,1.727127171E-1,-9.294810015E-1,1.051457836E0
9.646243375E0,3.901478630E-1,2.038216585E-1,-9.766575068E-1,1.071269578E0
9.656249375E0,3.070823175E-1,2.287565249E-1,-1.002121546E0,1.072789211E0
9.666256375E0,2.527499896E-1,2.691306719E-1,-9.553911835E-1,1.024249086E0
9.676262375E0,2.211422807E-1,2.946935293E-1,-8.571415883E-1,9.329736797E-1
9.686269375E0,2.243962562E-1,2.875286436E-1,-7.957043087E-1,8.753123715E-1
9.696275375E0,2.755839515E-1,2.149205509E-1,-6.153726697E-1,7.076869930E-1
9.706281375E0,2.380343020E-1,1.784836265E-1,-3.476988316E-1,4.576146975E-1
9.716288375E0,1.231201422E-1,7.275018007E-2,-1.323990887E-1,1.948863177E-1
9.726294375E0,-7.698210239E-2,-8.780851454E-2,2.038608348E-1,2.349379052E-1
9.736301375E0,-3.247502643E-1,-2.112748119E-1,6.653306955E-1,7.699121474E-1
9.746307375E0,-6.094131875E-1,-3.112110364E-1,1.030991004E0,1.237408256E0
9.756314375E0,-7.790099233E-1,-3.460358834E-1,1.204957949E0,1.475981352E0
9.766320375E0,-8.402495670E-1,-3.054369110E-1,1.162580253E0,1.466596020E0
9.776327375E0,-8.988252193E-1,-2.563708779E-1,9.535814703E-1,1.335264177E0
9.786333375E0,-9.530195528E-1,-1.801895517E-1,5.933567333E-1,1.137007808E0
9.796340375E0,-1.014058637E0,-1.572743136E-1,2.393008089E-1,1.053714860E0
9.806346375E0,-1.064383283E0,-1.264498392E-1,1.066608149E-1,1.077161949E0
9.816353375E0,-1.148904786E0,-9.981547952E-2,1.945795494E-1,1.169532615E0
9.826359375E0,-1.390341582E0,-1.264334670E-1,7.384284925E-1,1.579339031E0
9.836366375E0,-1.815296751E0,-1.454521206E-1,1.579157531E0,2.410435048E0
9.846372375E0,-2.213937694E0,-9.387032300E-2,2.460125354E0,3.310973952E0
9.856379375E0,-2.493918752E0,-1.157210755E-1,3.301693468E0,4.139348000E0
9.866385375E0,-2.689587053E0,-1.359898639E-1,3.745687171E0,4.613300786E0
9.876392375E0,-2.749997562E0,-1.177519597E-1,3.687337806E0,4.601392420E0
9.886398375E0,-2.635646489E0,-1.039843981E-1,2.847857147E0,3.881718112E0
9.896405375E0,-2.310019727E0,-1.232408872E-1,1.655267814E0,2.844519466E0
9.906411375E0,-1.884455863E0,-2.362349676E-1,4.926594937E-1,1.962063770E0
9.916418375E0,-1.451149117E0,-2.891509536E-1,-6.126408505E-1,1.601490195E0
9.926424375E0,-1.082161742E0,-3.528240623E-1,-1.488223972E0,1.873597995E0
9.936431375E0,-8.200035828E-1,-3.914667025E-1,-2.104502376E0,2.292287570E0
9.946437375E0,-6.238885546E-1,-3.259774487E-1,-2.340802978E0,2.444352022E0
9.956444375E0,-5.736182874E-1,-2.403977466E-1,-2.325973270E0,2.407691980E0
9.966450375E0,-6.440614486E-1,-2.936509708E-1,-2.092908517E0,2.209369164E0
9.976457375E0,-7.565145153E-1,-3.821019481E-1,-1.677574357E0,1.879513723E0
9.986463375E0,-8.999987555E-1,-4.201529963E-1,-1.232262107E0,1.582717979E0
9.996470375E0,-9.471612275E-1,-5.161075594E-1,-8.725606960E-1,1.387387319E0
1.000647638E1,-8.295865846E-1,-6.039776158E-1,-6.434416437E-1,1.211206015E0
1.001648338E1,-6.232529622E-1,-7.137769237E-1,-4.891798156E-1,1.066404540E0
1.002648938E1,-3.546102405E-1,-8.571915820E-1,-3.711227775E-1,9.991285938E-1
1.003649538E1,6.067655683E-3,-9.488925880E-1,-4.530522090E-1,1.051518076E0
1.004650238E1,3.522462112E-1,-9.937208515E-1,-7.690456831E-1,1.304986508E0
1.005650838E1,6.622363490E-1,-1.010155036E0,-1.155082369E0,1.671282579E0
1.006651538E1,9.204347742E-1,-9.581522387E-1,-1.532618372E0,2.028342910E0
1.007652138E1,1.193811402E0,-9.060085237E-1,-1.875598501E0,2.400813788E0
1.008652838E1,1.457100413E0,-9.318517551E-1,-2.105283564E0,2.724648269E0
1.009653438E1,1.723499558E0,-1.004244086E0,-2.136425250E0,2.922887230E0
1.010654138E1,1.887225689E0,-9.788396877E-1,-2.148256506E0,3.022375548E0
1.011654738E1,1.916645955E0,-9.278636616E-1,-2.059652478E0,2.962537935E0
1.012655438E1,1.877770157E0,-9.135783291E-1,-1.830300706E0,2.776805143E0
1.013656038E1,1.816885439E0,-8.971897531E-1,-1.593855677E0,2.578060913E0
1.014656738E1,1.718882012E0,-8.071882403E-1,-1.374123745E0,2.343997503E0
1.015657338E1,1.575055709E0,-8.000394344E-1,-1.096689734E0,2.079324880E0
1.016658038E1,1.437950782E0,-8.339231721E-1,-7.904464924E-1,1.840634664E0
1.017658638E1,1.202789217E0,-8.072639617E-1,-4.665727258E-1,1.521863040E0
1.018659338E1,1.017978610E0,-7.194773743E-1,-1.523936427E-1,1.255847111E0
1.019659938E1,9.058629280E-1,-6.390536007E-1,2.420864224E-2,1.108856712E0
1.020660638E1,8.140172035E-1,-6.201515990E-1,1.907554704E-1,1.040960932E0
1.021661238E1,7.657595479E-1,-5.923222147E-1,3.399711514E-1,1.026067091E0
1.022661875E1,7.457357579E-1,-5.621469274E-1,4.415203303E-1,1.032991380E0
1.023662475E1,7.869913727E-1,-5.118721287E-1,4.733853167E-1,1.051409604E0
1.024663175E1,8.323172343E-1,-4.358014610E-1,3.735096109E-1,1.011031316E0
1.025663775E1,8.400887686E-1,-2.844831213E-1,2.103243470E-1,9.115460034E-1
1.026664475E1,8.064479828E-1,-1.002879345E-1,4.801148772E-3,8.126740243E-1
1.027665075E1,7.124803036E-1,9.951697916E-2,-1.923652089E-1,7.446718645E-1
1.028665775E1,6.200013256E-1,3.374084629E-1,-3.408283532E-1,7.838431482E-1
1.029666375E1,5.836035776E-1,5.119113050E-1,-4.253978026E-1,8.852172674E-1
1.030667075E1,5.546698004E-1,5.890077205E-1,-5.057081401E-1,9.541118411E-1
1.031667675E1,5.537833625E-1,6.164514810E-1,-5.248279506E-1,9.808836928E-1
1.032668375E1,5.494008744E-1,6.126443589E-1,-5.829188687E-1,1.008448729E0
1.033668975E1,5.095620400E-1,6.873131566E-1,-5.748462027E-1,1.030776894E0
1.034669675E1,4.145418620E-1,7.889022428E-1,-5.232813621E-1,1.033457831E0
1.035670275E1,1.475913244E-1,8.479573667E-1,-4.049553519E-1,9.512117177E-1
1.036670875E1,-8.083775640E-2,8.770634906E-1,-2.870854247E-1,9.263871493E-1
1.037671575E1,-2.780000210E-1,8.661506858E-1,-2.931384623E-2,9.101430238E-1
1.038672175E1,-4.484592211E-1,8.529859722E-1,3.236696988E-1,1.016593732E0
1.039672875E1,-6.321693814E-1,8.448839240E-1,5.244537288E-1,1.178354227E0
1.040673475E1,-7.670289785E-1,8.681890252E-1,6.727613372E-1,1.339661694E0
1.041674175E1,-8.394391429E-1,8.751023345E-1,7.624430072E-1,1.432404101E0
1.042674775E1,-9.040590620E-1,8.709534426E-1,7.121768332E-1,1.443287403E0
1.043675475E1,-9.318087780E-1,9.439755182E-1,5.844198489E-1,1.449449529E0
1.044676075E1,-9.116464090E-1,1.029405532E0,4.663534552E-1,1.451985010E0
1.045676775E1,-8.558306426E-1,1.100210343E0,3.845783901E-1,1.445963148E0
1.046677375E1,-8.506687206E-1,1.146815868E0,3.767711878E-1,1.476746571E0
1.047678075E1,-9.177649355E-1,1.220097852E0,3.255256051E-1,1.561056746E0
1.048678675E1,-1.031234248E0,1.333567603E0,2.718113279E-1,1.707550300E0
1.049679375E1,-1.055514227E0,1.494665850E0,2.057763827E-1,1.841325665E0
1.050679975E1,-1.148421221E0,1.591407448E0,1.547676122E-1,1.968604069E0
1.051680675E1,-1.253647129E0,1.705144856E0,1.192071855E-1,2.119754810E0
1.052681275E1,-1.375510705E0,1.828155655E0,1.036003822E-1,2.290178123E0
1.053681975E1,-1.599567237E0,1.864639065E0,1.725741380E-1,2.462778111E0
1.054682575E1,-1.882332155E0,1.834026990E0,4.991604280E-1,2.675068312E0
1.055683275E1,-2.204386852E0,1.713120750E0,1.150291160E0,3.019482382E0
1.056683875E1,-2.431098021E0,1.402156028E0,1.931811293E0,3.407077045E0
